,subject,vertebra,poi_idx,target,coarse,refined,coarse_proj,refined_proj,coarse_proj_dist,refined_proj_dist,loss_mask,coarse_error,refined_error,coarse_proj_error,refined_proj_error
516,WS-26,3,118,[56 77 58],[56.30829 74.06271 56.05385],[55.994644 75.6849   56.085567],[56 75 55],[56 76 56],1.4436563,0.32655704,True,3.5369760636224257,2.3226219796603234,3.605551275463989,2.23606797749979
517,WS-26,3,119,[58 83 43],[58.509262 83.678345 41.279472],[58.038425 83.347275 40.066837],[59 84 41],[59 83 40],0.6499159,1.0245451,True,1.9182582803032522,2.9538990587438616,2.449489742783178,3.1622776601683795
518,WS-26,3,120,[56 72 44],[56.9227   72.84899  44.028976],[55.958553 72.96188  44.57885 ],[57 72 44],[55 73 45],0.8529956,1.0476855,True,1.2541927359876515,1.1233898984810278,1.0,1.7320508075688772
519,WS-26,3,125,[62 59 54],[62.622128 58.406315 53.165855],[61.946747 59.11048  53.24098 ],[63 59 53],[62 59 53],0.72301984,0.27039328,True,1.198040869757228,0.7688667248018249,1.4142135623730951,1.0
520,WS-26,3,127,[61 56 47],[62.690994 55.959717 47.420822],[62.001263 55.78143  47.554363],[63 56 47],[62 56 48],0.52363974,0.49635357,True,1.7430363190216192,1.1651689545329906,2.0,1.4142135623730951
521,WS-26,3,134,[54 41 44],[57.61073  55.298317 40.702446],[56.990646 54.4915   44.901455],[59 53 44],[57 54 45],4.252787,0.50136983,False,15.111356515327879,13.848363872815618,13.0,13.379088160259652
522,WS-26,3,136,[54 41 44],[56.475826 60.0232   33.55709 ],[55.975758 62.303932 35.31312 ],[51 61 44],[51 62 44],11.831871,10.015608,False,21.84184618927098,23.091621809225053,20.223748416156685,21.213203435596427
523,WS-26,3,141,[54 41 44],[57.65213  67.6548   49.877815],[57.07242  68.302925 48.711136],[53 67 50],[53 67 50],4.6995754,4.465801,False,27.538430450966473,27.876231351479365,26.70205984563738,26.70205984563738
524,WS-26,3,142,[54 41 44],[51.49904  63.535744 38.247627],[50.94398  62.287376 42.234985],[50 64 44],[51 62 44],5.962587,1.7891339,False,23.392399285178094,21.577926729691647,23.345235059857504,21.213203435596427
525,WS-26,3,143,[54 41 44],[50.11101  45.05336  30.369564],[49.93909  47.46097  33.647827],[54 42 44],[55 44 44],14.499518,12.031567,False,14.74254871780259,12.860895142847895,1.0,3.1622776601683795
526,WS-26,3,144,[54 41 44],[58.879147 58.51786  37.41371 ],[57.99063  56.71374  41.279198],[59 55 45],[58 55 45],8.363116,4.0965066,False,19.340648911542427,16.439269068921885,14.89966442575134,14.594519519326424
527,WS-26,3,149,[54 41 44],[54.357628 59.00863  33.815765],[53.974293 61.568653 35.84662 ],[51 61 44],[51 62 44],10.90678,8.689655,False,20.691960887137867,22.125726629561196,20.223748416156685,21.213203435596427
528,WS-26,3,151,[54 41 44],[64.34858  64.80943  33.677032],[63.96765  66.54565  35.524624],[64 71 43],[64 71 43],11.196533,8.701928,False,27.93825072082049,28.701326414786532,31.63858403911275,31.63858403911275
529,WS-26,4,81,[60 42 44],[63.76503  43.900856 46.245987],[63.062958 43.30229  44.838905],[64 44 46],[63 43 45],0.35433042,0.3482751,True,4.778405710227738,3.432409727468126,4.898979485566356,3.3166247903554
530,WS-26,4,101,[64 86 47],[63.97612  85.00668  49.559483],[63.02068 85.58135 48.23794],[64 84 49],[63 85 47],1.151956,1.3678076,True,2.7455781306594864,1.633044519112483,2.8284271247461903,1.4142135623730951
531,WS-26,4,102,[63 75 54],[64.06235  74.044495 52.59299 ],[63.98598 74.30637 53.06239],[64 74 53],[64 74 53],0.41415384,0.31297565,True,2.0053047686949586,1.527216350839063,1.7320508075688772,1.7320508075688772
532,WS-26,4,103,[64 85 36],[64.5134   84.696915 37.355812],[63.98379 84.70909 36.35077],[65 85 37],[64 85 36],0.6747186,0.45599297,True,1.4811022227964876,0.4559929599847338,1.4142135623730951,0.0
533,WS-26,4,104,[63 71 42],[64.69614  71.46912  41.345642],[63.951645 70.96733  41.65221 ],[65 71 41],[64 71 42],0.6571693,0.35265166,True,1.8775338171252018,1.0137322126930255,2.23606797749979,1.0
534,WS-26,4,109,[72 84 48],[71.66501  83.13815  51.368702],[71.02077  82.56965  50.319256],[72 83 51],[71 82 50],0.5169591,0.6533416,True,3.4933010349395888,2.895470457849753,3.1622776601683795,3.0
535,WS-26,4,110,[72 74 56],[72.29692  73.65122  55.159615],[71.98097 73.42816 54.55259],[72 74 55],[72 73 54],0.48506153,0.6993136,True,0.9571079164445745,1.55639281113509,1.0,2.23606797749979
536,WS-26,4,111,[71 82 38],[71.7022   82.20776  39.142807],[70.99396  82.41551  38.617176],[71 82 39],[71 82 39],0.74608785,0.5650141,True,1.357299166324231,0.7440383648073573,1.0,1.0
537,WS-26,4,112,[71 71 45],[71.63432  72.547455 43.560463],[71.033714 71.62276  42.870472],[72 72 44],[71 71 43],0.79159284,0.63697755,True,2.206637531965729,2.2189755698575206,1.7320508075688772,2.0
538,WS-26,4,117,[56 84 52],[55.39084  83.48435  51.016296],[54.970562 84.074615 51.999386],[55 84 51],[55 84 52],0.64723504,0.080214985,True,1.2667450913827194,1.0321387897869,1.4142135623730951,1.0
539,WS-26,4,118,[55 76 57],[55.84057  74.15695  53.527702],[54.97218  74.58916  53.967304],[56 74 54],[55 74 54],0.5226064,0.59071916,True,4.019979210898334,3.3449208205650938,3.7416573867739413,3.605551275463989
540,WS-26,4,119,[56 81 39],[58.237976 82.512245 38.830788],[57.992832 82.737724 37.63078 ],[58 84 39],[58 83 37],1.5161397,0.68317086,True,2.706299171245555,2.9775545818307805,3.605551275463989,3.4641016151377544
541,WS-26,4,120,[55 71 42],[57.38558  72.793816 42.379723],[56.902256 70.821754 42.061737],[57 73 41],[57 70 42],1.4473482,0.82984686,True,3.00881153249903,1.9115859577336192,3.0,2.23606797749979
542,WS-26,4,125,[63 58 52],[63.6945   59.116352 52.22924 ],[63.00092  58.369545 51.42901 ],[64 58 52],[63 58 51],1.1798828,0.56622666,True,1.3345873317388899,0.680143845857036,1.0,1.0
543,WS-26,4,127,[63 57 46],[64.03346  55.667706 46.7987  ],[64.0707   55.449493 46.414845],[64 57 47],[64 55 45],1.3478318,1.4862126,True,1.8657364505833738,1.9293959094706303,1.4142135623730951,2.449489742783178
544,WS-26,4,134,[39 64 42],[57.16858  55.062378 41.04593 ],[56.98565  54.999813 46.306175],[57 55 45],[56 55 46],3.9581544,1.0321083,False,20.270387426002223,20.567695145398364,20.346989949375804,19.6468827043885
545,WS-26,4,136,[39 64 42],[57.24391 60.96872 32.55162],[56.972866 62.12379  34.401382],[57 69 41],[57 69 41],11.6591625,9.530201,False,20.767784011741462,19.603139143071484,18.708286933869708,18.708286933869708
546,WS-26,4,141,[39 64 42],[58.71396 68.41193 48.51896],[58.05212 69.90467 47.46727],[59 72 47],[58 72 47],3.906831,2.1474316,False,21.227390081099895,20.68186308910467,22.11334438749598,21.213203435596427
547,WS-26,4,142,[39 64 42],[52.245224 63.537212 37.742905],[51.926395 62.759888 41.882202],[52 64 44],[52 63 44],6.278977,2.1326368,False,13.92023677530927,12.986279425592674,13.152946437965905,13.19090595827292
548,WS-26,4,143,[39 64 42],[50.507103 45.841755 30.848091],[49.92082  47.21003  33.812878],[60 42 44],[57 52 45],16.66874,14.078719,False,24.217769402862306,21.637845346231632,30.479501308256342,21.840329667841555
549,WS-26,4,144,[39 64 42],[58.29972  57.64894  38.038963],[57.932457 56.11172  43.105976],[58 58 45],[58 56 45],6.9763246,1.8985178,False,20.700361907092965,20.539865020070245,20.149441679609886,20.83266665599966
550,WS-26,4,149,[39 64 42],[54.65701  59.874214 33.799744],[53.96014  61.369488 36.018272],[54 60 44],[53 61 44],10.222167,8.047755,False,18.149607367529825,16.3250254322378,15.652475842498529,14.45683229480096
551,WS-26,4,151,[39 64 42],[64.07476  64.48175  33.677048],[63.960552 66.35529  35.684727],[64 71 41],[64 71 41],9.804019,7.0588236,False,26.424368090905002,25.854578897669736,25.98076211353316,25.98076211353316
552,WS-26,5,81,[68 40 47],[64.94859  39.45025  47.763474],[64.09921  41.277863 46.866802],[66 41 48],[64 42 47],1.8876256,0.7409908,True,3.193149244989727,4.106922974785425,2.449489742783178,4.47213595499958
553,WS-26,5,101,[62 87 46],[61.74599 85.41417 48.92032],[60.998596 85.903854 47.226254],[62 84 49],[61 85 47],1.4390081,0.9317432,True,3.3328126884100007,1.9256278195412042,4.242640687119285,2.449489742783178
554,WS-26,5,102,[62 74 53],[62.46988  73.86467  52.548317],[62.02014 74.26356 52.61084],[62 74 53],[62 74 53],0.6656713,0.47044003,True,0.6656712790000172,0.4704400412230353,0.0,0.0
555,WS-26,5,103,[62 84 36],[62.455025 85.19936  37.720345],[61.96921  84.445274 36.126007],[62 85 38],[62 84 36],0.5700882,0.4637833,True,2.1459511058217893,0.46378331211919877,2.23606797749979,0.0
556,WS-26,5,104,[63 70 43],[63.539074 71.30326  42.117752],[62.994858 70.20693  42.98843 ],[64 72 42],[63 70 43],0.843661,0.20731905,True,1.6635657003068518,0.2073190474126347,2.449489742783178,0.0
557,WS-26,5,109,[70 85 48],[69.98996 83.90492 50.57357],[69.036964 84.29022  50.104443],[70 84 51],[70 84 50],0.43701586,1.0112244,True,2.796883874886517,2.420723186904077,3.1622776601683795,2.23606797749979
558,WS-26,5,110,[71 75 55],[71.19439 74.55576 55.52026],[71.028145 74.281746 54.18974 ],[71 75 55],[71 74 54],0.71119887,0.34084287,True,0.7111988685219879,1.083145229633551,0.0,1.4142135623730951
559,WS-26,5,111,[70 82 36],[70.02043  82.86621  39.226463],[69.98565  81.72271  37.807293],[70 83 39],[71 82 38],0.26382303,1.0690808,True,3.3407790074715846,1.8284976477065291,3.1622776601683795,2.23606797749979
560,WS-26,5,112,[71 71 43],[71.23383  72.73681  44.370766],[71.073326 71.81153  43.897507],[71 72 45],[71 71 44],0.9967452,0.82125777,True,2.2249002925157564,1.2122201501800531,2.23606797749979,1.0
561,WS-26,5,117,[53 85 51],[52.479027 83.65367  50.5138  ],[51.95763  85.54238  49.974335],[52 85 51],[52 85 50],1.5094558,0.54463875,True,1.5232869241573752,1.5597120317095239,1.0,1.4142135623730951
562,WS-26,5,118,[54 74 54],[53.817005 73.96313  53.39733 ],[53.01758  74.154755 53.008747],[54 74 53],[53 74 53],0.43899754,0.15599519,True,0.6309170764966215,1.4041666741458272,1.0,1.4142135623730951
563,WS-26,5,119,[54 80 39],[55.401955 82.890724 39.086662],[55.01665  81.70986  37.887966],[56 83 39],[55 82 38],0.61409265,0.31146273,True,3.2139187129116693,2.2789967224006786,3.605551275463989,2.449489742783178
564,WS-26,5,120,[54 72 44],[56.119225 72.62356  42.996666],[55.95224 71.28119 42.70346],[56 73 42],[56 71 43],1.0720383,0.41144115,True,2.4262350520390994,2.451314842568548,3.0,2.449489742783178
565,WS-26,5,125,[61 60 54],[63.203667 59.413094 53.408936],[63.005882 59.445686 52.651806],[63 60 53],[63 60 53],0.74375236,0.6546277,True,2.3558359909836133,2.4796077670656445,2.23606797749979,2.23606797749979
566,WS-26,5,127,[62 56 48],[63.99252 55.77661 47.69772],[63.07682  55.385082 47.821926],[64 56 48],[63 56 48],0.37594137,0.64477557,True,2.0276610735091323,1.252747488625555,2.0,1.0
567,WS-26,5,134,[59 43 45],[57.66358  55.08188  40.990337],[56.962757 54.194904 45.35205 ],[58 55 45],[57 54 46],4.024584,0.67765254,False,12.799812493717104,11.384207536867912,12.041594578792296,11.224972160321824
568,WS-26,5,136,[59 43 45],[55.601994 61.183025 32.330933],[54.96944  63.22404  34.417843],[54 60 45],[56 71 42],12.824633,10.909477,False,22.42039534346928,23.17842301799617,17.72004514666935,28.319604517012593
569,WS-26,5,141,[59 43 45],[56.966003 68.4141   48.98836 ],[56.084724 69.47385  47.362366],[58 72 49],[56 72 47],3.732018,2.5534172,False,25.805438963855742,26.738439531343047,29.29163703175362,29.223278392404914
570,WS-26,5,142,[59 43 45],[50.849884 64.14473  37.418686],[50.057655 67.32301  40.239048],[51 64 45],[49 67 45],7.584181,4.8877025,False,23.895612652048708,26.348456658623874,22.47220505424423,26.0
571,WS-26,5,143,[59 43 45],[50.26554  44.941242 30.5216  ],[49.924854 46.225246 33.81149 ],[59 44 45],[59 48 45],16.935192,14.515192,False,17.020083420742655,14.76290149118508,1.0,5.0
572,WS-26,5,144,[59 43 45],[58.61616  58.36938  37.554333],[57.94161  60.347168 40.504753],[58 55 45],[57 59 46],8.195751,5.735785,False,17.082247041162002,17.951369692327923,12.041594578792296,16.15549442140351
573,WS-26,5,149,[59 43 45],[54.284004 59.977726 32.993656],[53.961563 61.438995 34.95487 ],[54 60 45],[53 61 45],12.009724,10.100594,False,21.32219707867681,21.593681176721223,17.72004514666935,18.973665961010276
574,WS-26,5,151,[59 43 45],[64.025665 65.26695  33.07446 ],[63.959316 67.403755 35.609287],[64 70 43],[64 70 43],10.996306,7.833567,False,25.754475575327174,26.614348962682417,27.53179979587241,27.53179979587241
575,WS-26,6,81,[67 39 55],[65.417915 37.78179  54.794014],[65.089615 39.26735  53.813828],[66 39 55],[66 39 55],1.3657541,1.518974,True,2.0073498931379317,2.2645202880003774,1.0,1.0
576,WS-26,6,101,[63 89 47],[63.34864  87.750015 47.490417],[63.000523 88.9457   46.496273],[63 88 47],[63 89 46],0.65157646,0.4992349,True,1.3872711761346104,0.506645279181115,1.0,1.0
577,WS-26,6,102,[63 76 54],[62.80134  77.12192  52.511642],[61.962654 75.65515  52.289337],[63 77 53],[62 76 52],0.54113173,0.4516982,True,1.8743996563858223,2.030116850217368,1.4142135623730951,2.23606797749979
578,WS-26,6,103,[64 85 35],[64.73053  85.2226   36.098694],[63.986298 84.08795  35.421036],[65 85 36],[64 84 35],0.3631896,0.43034214,True,1.338041092097363,1.004634782660779,1.4142135623730951,1.0
579,WS-26,6,104,[64 72 45],[64.26239  71.959724 43.2704  ],[64.023125 72.027695 43.198177],[64 72 43],[64 72 43],0.3789293,0.20143487,True,1.7498523946634699,1.80218385704914,2.0,2.0
580,WS-26,6,109,[72 87 49],[71.594055 86.67804  49.795216],[70.9723   86.950226 49.569416],[72 87 50],[71 87 50],0.5571233,0.43433562,True,0.9491141092058458,1.1759609618753986,1.0,1.4142135623730951
581,WS-26,6,110,[72 78 56],[71.60179  77.9417   55.925224],[70.955444 77.04979  54.91886 ],[72 78 56],[71 77 55],0.4093409,0.10510789,True,0.40934087948596615,1.7784423974262547,0.0,1.7320508075688772
582,WS-26,6,111,[73 84 37],[72.68881  83.721054 38.980003],[71.94792  83.7101   37.206944],[73 84 39],[72 84 37],0.418388,0.3599733,True,2.023625937135404,1.1107372642211548,2.0,1.0
583,WS-26,6,112,[73 73 44],[72.330734 74.25038  45.702667],[72.00358  73.09467  44.438145],[73 74 46],[72 73 44],0.7739601,0.44827065,True,2.2159526569181023,1.0926070665738832,2.23606797749979,1.0
584,WS-26,6,117,[54 87 49],[54.04191  85.687    48.780975],[54.003418 87.11707  49.18086 ],[55 86 49],[54 87 49],1.0314469,0.2154707,True,1.3318056914058534,0.2154706969164674,1.4142135623730951,0.0
585,WS-26,6,118,[54 78 54],[53.561825 76.94323  53.048088],[52.963047 76.33335  52.671635],[54 77 52],[53 76 52],1.1374133,0.75072074,True,1.4882531174808737,2.370135933755878,2.23606797749979,3.0
586,WS-26,6,119,[55 83 38],[57.321236 83.45352  37.275993],[56.96163  83.809845 36.941864],[57 83 37],[57 84 37],0.62052125,0.20251134,True,2.47345963494334,2.3713919672720194,2.23606797749979,2.449489742783178
587,WS-26,6,120,[55 73 45],[56.281418 73.66316  43.713116],[55.953403 73.64274  43.05177 ],[56 73 44],[56 73 43],0.77542424,0.64650124,True,1.933361597018122,2.262232036804111,1.4142135623730951,2.23606797749979
588,WS-26,6,125,[62 63 58],[62.501965 62.601383 56.383778],[61.998116 62.66491  55.760353],[63 63 56],[62 63 56],0.74445945,0.4119708,True,1.738688747667831,2.2645766878312825,2.23606797749979,2.0
589,WS-26,6,127,[63 59 52],[64.28772  57.386833 49.82305 ],[64.002945 56.89229  51.325645],[64 57 51],[64 57 51],1.2718611,0.3430094,True,2.99993903704212,2.4296299361923035,2.449489742783178,2.449489742783178
590,WS-26,6,134,[40 64 44],[57.603046 54.313694 40.751225],[56.945854 56.34573  43.897755],[59 55 49],[57 59 48],8.394331,4.8863583,False,20.353041768293068,18.594630410495604,21.61018278497431,18.16590212458495
591,WS-26,6,136,[40 64 44],[56.17222  62.93525  32.305363],[55.97509 64.31662 34.45552],[51 65 44],[51 65 44],12.952975,10.784971,False,19.985967102356277,18.611846656276153,11.045361017187261,11.045361017187261
592,WS-26,6,141,[40 64 44],[58.420647 70.79429  49.67517 ],[58.11697  72.22383  49.626034],[58 73 49],[58 73 49],2.3447735,1.0040112,False,20.437469178784628,20.6762728649891,20.73644135332772,20.73644135332772
593,WS-26,6,142,[40 64 44],[51.202354 65.16374  36.965816],[50.96099 67.67152 39.05215],[51 65 44],[50 67 44],7.038998,5.084845,False,13.278809356963947,12.573963849250665,11.045361017187261,10.44030650891055
594,WS-26,6,143,[40 64 44],[50.177773 44.883053 30.80754 ],[49.92824  46.35691  33.876305],[56 56 49],[56 56 49],22.100914,18.93625,False,25.35913444975051,22.634879980056713,18.57417562100671,18.57417562100671
595,WS-26,6,144,[40 64 44],[58.75173  57.95504  37.012337],[57.939632 59.468998 40.65893 ],[57 59 48],[57 59 48],11.175386,7.4158044,False,20.904459520616882,18.80221071874586,18.16590212458495,18.16590212458495
596,WS-26,6,149,[40 64 44],[54.91275  61.724487 32.58915 ],[53.963585 63.62307  34.986225],[51 65 44],[51 65 44],12.499844,9.5878525,False,18.914956716109838,16.624437346874995,11.045361017187261,11.045361017187261
597,WS-26,6,151,[40 64 44],[64.89024  66.44601  33.005135],[63.957985 68.539536 35.65423 ],[65 73 42],[64 73 42],11.129891,7.7566957,False,27.320216647890895,25.77293796129418,26.645825188948457,25.709920264364882
598,WS-26,7,81,[62 36 59],[63.709923 36.02948  57.168278],[63.006416 36.270256 56.920544],[64 36 57],[63 36 57],0.33664706,0.2817673,True,2.50597515048329,2.3259515826704757,2.8284271247461903,2.23606797749979
599,WS-26,7,101,[64 92 44],[65.21437  92.31685  45.056347],[64.99311 92.0069  44.6745 ],[66 92 45],[65 92 44],0.8489885,0.67456996,True,1.640414019807617,1.2005273574841155,2.23606797749979,1.0
600,WS-26,7,102,[64 80 51],[64.112434 80.65396  50.90765 ],[63.972702 80.25215  50.353973],[64 81 51],[64 80 50],0.37538365,0.43545687,True,0.6699516715008199,0.6940287713369603,1.0,1.0
601,WS-26,7,103,[66 87 34],[66.503784 86.72127  33.876667],[66.009476 86.44043  33.189724],[67 87 34],[66 86 34],0.58235115,0.9222881,True,0.5888133982394144,0.9847618853750842,1.0,1.0
602,WS-26,7,104,[65 76 41],[65.50209  75.533295 41.349976],[65.03691  75.97929  41.678226],[66 76 41],[65 76 42],0.76694894,0.32454535,True,0.7696697945763953,0.6795459001222132,1.0,1.0
603,WS-26,7,109,[73 91 46],[73.03946  90.370316 47.028404],[73.000175 90.14089  47.15819 ],[73 90 47],[73 90 47],0.37349355,0.21183768,True,1.2065134924096164,1.4420383166481519,1.4142135623730951,1.4142135623730951
604,WS-26,7,110,[73 81 53],[72.63079  81.05299  54.430794],[71.99747  80.719536 53.3121  ],[73 81 53],[72 81 53],1.4786124,0.4196101,True,1.4786124000520866,1.0868019859920186,0.0,1.0
605,WS-26,7,111,[75 85 35],[74.775764 84.99921  36.24489 ],[74.03806  85.71814  35.555992],[75 86 36],[74 86 35],1.0544379,0.62451684,True,1.2649225660731294,1.322941607343002,1.4142135623730951,1.4142135623730951
606,WS-26,7,112,[74 76 44],[73.66214  76.826096 44.406685],[73.01787  76.63871  43.999916],[74 76 44],[73 76 44],0.9808037,0.6389599,True,0.9808037261226741,1.1715518264898475,0.0,1.0
607,WS-26,7,117,[55 90 45],[56.987114 90.350876 45.61923 ],[55.98483  89.78328  45.119705],[57 90 45],[56 90 45],0.7118453,0.24804698,True,2.1107296112052736,1.0154728967062168,2.0,1.0
608,WS-26,7,118,[55 81 51],[54.682053 80.73016  51.367336],[54.09333  79.7058   50.655125],[55 81 51],[54 80 51],0.55573213,0.46281907,True,0.5557321077859905,1.6173851982187737,0.0,1.4142135623730951
609,WS-26,7,119,[56 84 34],[58.97172 84.57498 34.86118],[57.994553 85.31166  33.90297 ],[58 85 34],[58 85 34],1.366204,0.3264614,True,3.1469609751837844,2.3891649241782864,2.23606797749979,2.23606797749979
610,WS-26,7,120,[56 75 43],[57.505238 76.16383  42.408386],[56.989525 75.135765 42.4201  ],[57 76 42],[57 75 42],0.6699894,0.44161847,True,1.9925500529076652,1.154934727714844,1.7320508075688772,1.4142135623730951
611,WS-26,7,125,[63 67 59],[63.401375 65.60033  57.063347],[63.011734 66.40723  57.33007 ],[63 66 56],[63 67 57],1.2048017,0.6785754,True,2.4229760455847376,1.7720560332041402,3.1622776601683795,2.0
612,WS-26,7,127,[64 61 51],[64.408585 60.539864 50.78869 ],[64.085    60.535366 50.764565],[64 61 51],[64 61 51],0.65063,0.5277683,True,0.6506299814008983,0.5277683318345385,0.0,0.0
613,WS-26,7,134,[61 38 53],[56.983597 53.557465 40.693542],[55.963223 55.013744 45.461876],[59 56 48],[59 56 48],7.963428,4.078822,False,20.238949975208108,19.27848384111753,18.788294228055936,18.788294228055936
614,WS-26,7,136,[61 38 53],[57.7097   64.48042  31.065365],[56.98789  66.28558  33.472332],[59 75 41],[59 75 41],14.526643,11.689971,False,34.54225071613791,34.60492871264233,38.948684188300895,38.948684188300895
615,WS-26,7,141,[61 38 53],[60.190216 71.73064  48.194874],[60.060196 72.055756 48.359303],[57 69 51],[57 69 51],5.050009,5.067122,False,34.08079859602976,34.38333601211336,31.32091952673165,31.32091952673165
616,WS-26,7,142,[61 38 53],[52.392418 66.42968  35.310787],[51.968575 68.60648  38.046227],[52 67 45],[52 69 45],9.713913,6.96497,False,34.57232153719793,35.24115233261177,31.400636936215164,33.25657829663178
617,WS-26,7,143,[61 38 53],[50.230465 44.97135  31.18464 ],[49.919872 46.26497  35.04012 ],[60 55 48],[59 56 48],21.880903,18.578968,False,25.307953736154328,22.663544737029802,17.74823934929885,18.788294228055936
618,WS-26,7,144,[61 38 53],[58.501232 57.286327 36.91542 ],[57.935127 59.415253 39.741985],[59 58 47],[59 59 47],10.122097,7.34746,False,25.237273239274224,25.37284859325066,20.97617696340303,21.93171219946131
619,WS-26,7,149,[61 38 53],[56.180893 62.492313 32.3567  ],[55.97357  64.53108  34.984013],[56 63 46],[56 65 46],13.65394,11.025995,False,32.39202070897167,32.4613478273043,26.43860813280457,28.337254630609507
620,WS-26,7,151,[61 38 53],[65.819145 67.58158  32.3133  ],[64.962425 69.51765  34.66814 ],[66 77 39],[65 77 39],11.552111,8.6459255,False,36.41749049194698,36.675876933572226,41.737273509418415,41.6293165929973
621,WS-26,8,81,[66 30 52],[69.13934  31.781359 53.129005],[68.985565 31.520485 52.929462],[69 31 53],[69 31 53],0.80410224,0.5254412,True,3.78197941109904,3.476977753210899,3.3166247903554,3.3166247903554
622,WS-26,8,101,[66 98 41],[66.69706  96.7563   42.933414],[66.01195 97.99558 41.66272],[67 97 43],[66 98 42],0.39445567,0.33752072,True,2.4022424138274325,0.6628421346565215,2.449489742783178,1.0
623,WS-26,8,102,[65 87 48],[65.69711 86.03097 49.60379],[65.01938  86.80701  48.554455],[66 87 48],[65 87 48],1.8981326,0.58740276,True,1.9992832299130014,0.5874027774937812,1.0,0.0
624,WS-26,8,103,[68 90 30],[68.67603  91.30514  31.269396],[67.99602  90.87515  29.653557],[69 91 31],[68 90 30],0.5202285,0.94123894,True,1.942104697830386,0.9412389638830598,1.7320508075688772,0.0
625,WS-26,8,104,[67 78 38],[67.26043  77.81414  37.444122],[67.01752  78.98016  37.607418],[67 78 38],[67 79 37],0.64137924,0.60799426,True,0.6413792054485149,1.0560057102299858,0.0,1.4142135623730951
626,WS-26,8,109,[75 95 43],[75.538315 94.38649  45.58267 ],[75.01905  95.137825 44.78899 ],[76 95 46],[75 95 45],0.8739071,0.2527526,True,2.708570305042564,1.7943923633446521,3.1622776601683795,2.0
627,WS-26,8,110,[74 84 51],[74.06197 84.15644 53.57   ],[74.02056  85.922165 52.29228 ],[74 85 52],[74 86 52],1.7833486,0.30316278,True,2.5755024477798467,2.3162737122558026,1.4142135623730951,2.23606797749979
628,WS-26,8,111,[77 89 31],[76.96085  88.03346  32.984653],[76.02171  88.459625 31.043285],[77 89 33],[76 88 31],0.96745163,0.46216932,True,2.20784432007058,1.1184468927337023,2.0,1.4142135623730951
629,WS-26,8,112,[75 79 42],[75.55025 78.04844 40.78404],[74.99283  78.57457  39.468845],[76 79 41],[75 79 39],1.0744232,0.63313377,True,1.639146888902828,2.56666829656493,1.4142135623730951,3.0
630,WS-26,8,117,[58 96 40],[58.170677 94.91449  42.807343],[57.937134 96.18489  42.151897],[58 95 43],[58 96 42],0.27121875,0.24740571,True,3.014736354912998,2.1607404517613213,3.1622776601683795,2.0
631,WS-26,8,118,[56 85 49],[56.305172 84.264565 50.211407],[56.035454 85.98916  49.290718],[56 84 49],[56 86 50],1.2769614,0.7102502,True,1.449655646909627,1.0316049481019598,1.0,1.4142135623730951
632,WS-26,8,119,[59 88 30],[60.03111 88.31992 31.85828],[60.010517 89.5546   29.640192],[60 88 30],[60 90 30],1.8858749,0.5726695,True,2.1491257967257504,1.8887559146286435,1.0,2.23606797749979
633,WS-26,8,120,[57 79 40],[58.670856 77.61964  38.58873 ],[58.009228 79.2793   37.435757],[59 79 39],[58 79 38],1.4774579,0.6296526,True,2.586280740586148,2.7698178980145394,2.23606797749979,2.23606797749979
634,WS-26,8,125,[66 71 56],[65.178825 68.17531  55.137245],[65.01335  70.457275 54.513065],[65 68 56],[65 70 54],0.8983637,0.68739736,True,3.0655435490364447,1.8652077820928417,3.1622776601683795,2.449489742783178
635,WS-26,8,127,[67 65 48],[66.21947 62.30491 48.473  ],[66.05327 62.26712 46.55647],[66 62 47],[66 62 47],1.5201523,0.5204907,True,2.8454308879312866,3.2324470039166853,3.3166247903554,3.3166247903554
636,WS-26,8,134,[61 32 48],[57.06711  53.12482  41.396843],[57.00708  54.040207 46.573822],[61 56 46],[60 56 47],6.702488,3.6027749,False,22.479487787928004,22.44433366639253,24.08318915758459,24.041630560342615
637,WS-26,8,136,[61 32 48],[57.83963  64.988754 26.748714],[56.962135 66.317375 28.385431],[54 65 43],[54 66 43],16.698717,14.9151125,False,39.36829922459828,39.73308314698233,34.10278580995987,35.07135583350036
638,WS-26,8,141,[61 32 48],[59.601078 73.07596  44.82203 ],[59.04751  71.27731  44.975964],[58 72 48],[58 70 47],3.7176116,2.6125708,False,41.22245538463749,39.44191114823609,40.11234224026316,38.13135192987524
639,WS-26,8,142,[61 32 48],[50.94406  68.49884  32.357506],[49.955967 70.756035 34.8673  ],[53 66 43],[50 69 44],11.123568,9.300098,False,40.96309160679427,42.3847704005177,35.2845575287547,38.80721582386451
640,WS-26,8,143,[61 32 48],[49.399483 41.680244 29.414986],[48.903698 43.319626 33.02811 ],[60 39 48],[60 39 48],21.562872,19.129679,False,23.951657388784056,22.32961995696243,7.0710678118654755,7.0710678118654755
641,WS-26,8,144,[61 32 48],[58.41829 58.75882 36.83619],[57.890602 60.917297 39.98606 ],[58 62 44],[58 62 44],7.8740335,4.1588364,False,29.10893893752409,30.16789118876973,30.4138126514911,30.4138126514911
642,WS-26,8,149,[61 32 48],[57.210846 62.94103  29.256367],[56.96279  64.59032  31.798906],[54 65 43],[54 65 43],14.263111,11.593554,False,36.37346185229395,36.61834562739423,34.10278580995987,34.10278580995987
