,subject,vertebra,poi_idx,target,coarse,refined,coarse_proj,refined_proj,coarse_proj_dist,refined_proj_dist,loss_mask,coarse_error,refined_error,coarse_proj_error,refined_proj_error
529,WS-26,4,81,[60 42 44],[63.292717 43.3197   44.97558 ],[63.151505 42.461895 44.978065],[63 43 45],[63 43 45],0.43415052,0.55945665,True,3.6790408855535133,3.3319573531452256,3.3166247903554,3.3166247903554
530,WS-26,4,101,[64 86 47],[63.081146 85.01094  47.517708],[62.98593 85.72028 47.16895],[63 85 47],[63 85 47],0.5241429,0.7399663,True,1.4458742046787652,1.065420225049894,1.4142135623730951,1.4142135623730951
531,WS-26,4,102,[63 75 54],[63.951347 74.24428  52.94312 ],[62.912567 73.43561  53.24466 ],[64 74 53],[63 74 53],0.25548825,0.6213221,True,1.6103337969150262,1.7393983160901871,1.7320508075688772,1.4142135623730951
532,WS-26,4,103,[64 85 36],[64.4257   84.43359  36.439987],[64.058586 84.211945 35.901768],[64 84 36],[64 84 36],0.75020695,0.2408369,True,0.8340401518104968,0.7963122861824602,1.0,1.0
533,WS-26,4,104,[63 71 42],[64.08649  70.8227   42.092102],[64.02768 70.37884 42.26506],[64 71 42],[64 71 42],0.21771052,0.6759186,True,1.1047042602026147,1.229725502846726,1.0,1.0
534,WS-26,4,109,[72 84 48],[71.5094   83.12276  49.868187],[71.05688  82.972885 49.046513],[72 83 50],[71 83 49],0.52262115,0.078317605,True,2.1214067908702448,1.7434547078707165,2.23606797749979,1.7320508075688772
535,WS-26,4,110,[72 74 56],[71.54018  74.42047  54.554497],[70.998955 73.16125  54.649506],[72 74 55],[71 73 54],0.7659679,0.6692229,True,1.5740754034173081,1.8786784716346583,1.0,2.449489742783178
536,WS-26,4,111,[71 82 38],[70.870384 81.98401  39.01452 ],[70.035416 82.63613  38.475037],[71 82 39],[71 83 38],0.13140306,1.1351137,True,1.0228901405049438,1.2492981127791998,1.0,1.0
537,WS-26,4,112,[71 71 45],[71.25151 71.81914 42.95173],[71.03618 71.32377 42.80441],[72 72 43],[71 71 43],0.7715424,0.37998796,True,2.22028349078828,2.2196294121093887,2.449489742783178,2.0
538,WS-26,4,117,[56 84 52],[55.030914 84.338104 49.888016],[55.248764 83.06289  49.94755 ],[55 84 50],[55 84 50],0.35750616,0.9709847,True,2.348173555818252,2.3780404166348985,2.23606797749979,2.23606797749979
539,WS-26,4,118,[55 76 57],[56.26788  74.13517  54.631813],[55.900806 74.1247   53.864662],[56 74 54],[56 74 54],0.69944125,0.20906074,True,3.270079328894018,3.7627830673677196,3.7416573867739413,3.7416573867739413
540,WS-26,4,119,[56 81 39],[56.768288 82.43251  37.98815 ],[56.275185 82.35826  37.484894],[57 83 38],[56 82 38],0.6130868,0.6851365,True,1.9147295341516404,2.0533257463800445,2.449489742783178,1.4142135623730951
541,WS-26,4,120,[55 71 42],[56.55865  71.96942  42.028675],[56.051884 70.17592  42.393074],[56 71 42],[56 71 42],1.1192368,0.91449946,True,1.835754050224572,1.3928663607305196,1.0,1.0
542,WS-26,4,125,[63 58 52],[63.840134 59.23908  52.566147],[62.949802 58.0383   51.922718],[65 59 53],[63 58 52],1.2612205,0.09979557,True,1.6005194212664335,0.09979556907167149,2.449489742783178,0.0
543,WS-26,4,127,[63 57 46],[64.03625  55.63478  46.752792],[64.04379 55.23391 46.39494],[64 57 47],[64 55 45],1.3878936,1.4150927,True,1.8719850267422384,2.0891519035145336,1.4142135623730951,2.449489742783178
544,WS-26,4,134,[39 64 42],[58.335148 68.54299  42.30626 ],[58.104656 69.00317  42.189342],[58 69 42],[58 69 42],0.64418584,0.21636434,False,19.864050704038227,19.74982055256633,19.6468827043885,19.6468827043885
545,WS-26,4,136,[39 64 42],[53.001755 44.913647 35.045288],[53.34891  43.91202  38.976715],[60 42 44],[60 42 44],11.732504,8.551386,False,24.671968639660886,24.87083395163753,30.479501308256342,30.479501308256342
546,WS-26,4,141,[39 64 42],[59.96723  61.038773 45.005478],[59.162025 59.080166 46.301105],[59 58 45],[59 58 46],3.1889975,1.1329938,False,21.387533110036717,21.194611267122763,21.095023109728988,21.2602916254693
547,WS-26,4,142,[39 64 42],[58.613373 57.9123   44.646935],[58.139698 55.237446 45.920853],[59 58 45],[58 55 45],0.5308739,0.9611794,False,20.706297229292694,21.41222738937658,21.095023109728988,21.236760581595302
548,WS-26,4,143,[39 64 42],[54.787796 58.333267 44.323875],[54.129826 58.146194 46.242596],[55 58 45],[54 58 46],0.78309774,0.3115769,False,16.934189106009438,16.768371411984674,17.349351572897472,16.64331697709324
549,WS-26,4,144,[39 64 42],[51.323814 53.608105 35.51352 ],[51.28687  53.2835   39.045113],[53 59 44],[55 56 45],10.193257,7.525118,False,17.376487591420187,16.569305005871787,15.0,18.138357147217054
550,WS-26,4,149,[39 64 42],[52.269985 50.35737  37.13465 ],[52.333263 50.137417 41.20929 ],[57 52 45],[57 52 45],9.323894,6.2942142,False,19.643969083810262,19.250255783056012,21.840329667841555,21.840329667841555
551,WS-26,4,151,[39 64 42],[56.002407 51.054623 39.927567],[56.266872 50.582767 45.469414],[57 52 45],[57 52 45],5.2553315,1.6632419,False,21.46997022666265,22.14054748248515,21.840329667841555,21.840329667841555
552,WS-26,5,81,[68 40 47],[63.754868 39.545334 46.922134],[63.44378  40.559414 47.426548],[64 42 47],[64 42 47],2.4681044,1.6020653,True,4.27012105625327,4.610210081864949,4.47213595499958,4.47213595499958
553,WS-26,5,101,[62 87 46],[62.223602 85.59711  46.581635],[61.953842 86.399055 46.300167],[62 86 47],[62 87 46],0.6223749,0.6733239,True,1.5350588453370178,0.6733239480647388,1.4142135623730951,0.0
554,WS-26,5,102,[62 74 53],[62.95517  74.63924  52.812065],[61.990986 73.86474  52.94043 ],[63 75 53],[62 74 53],0.40924275,0.14807282,True,1.1645994461385811,0.14807281887438772,1.4142135623730951,0.0
555,WS-26,5,103,[62 84 36],[63.76285  84.65335  36.860588],[63.032475 84.152466 36.20912 ],[64 85 37],[63 84 36],0.44253886,0.26083004,True,2.0676376155407916,1.064415963541615,2.449489742783178,1.0
556,WS-26,5,104,[63 70 43],[63.972748 70.79022  42.996376],[62.998055 69.84184  43.08783 ],[64 71 43],[63 70 43],0.21157162,0.18091868,True,1.2532767035165377,0.18091867988638777,1.4142135623730951,0.0
557,WS-26,5,109,[70 85 48],[70.64416 83.91903 49.42213],[70.075325 84.55358  49.463978],[70 84 50],[70 85 49],0.8691537,0.6482584,True,1.8989186294799676,1.5323820045213585,2.23606797749979,1.0
558,WS-26,5,110,[71 75 55],[70.976494 75.61288  54.54802 ],[69.99992  74.37154  54.372723],[71 76 55],[70 74 54],0.59556973,0.52627116,True,0.7618773386233988,1.3373840798013634,1.0,1.7320508075688772
559,WS-26,5,111,[70 82 36],[70.90835 82.17783 39.86924],[69.958466 82.32682  37.817566],[71 82 40],[70 83 38],0.23900436,0.69869745,True,3.978408940757986,1.8471823221008743,4.123105625617661,2.23606797749979
560,WS-26,5,112,[71 71 43],[71.52913  71.988655 44.2352  ],[70.94657  71.24736  44.188488],[72 72 44],[71 71 44],0.52646625,0.31554624,True,1.668272436722098,1.215131863452423,1.7320508075688772,1.0
561,WS-26,5,117,[53 85 51],[53.408432 84.81504  49.250263],[53.296432 85.482895 49.067463],[53 85 49],[53 85 49],0.5134767,0.5706233,True,1.8062683931374297,2.013891572879232,2.0,2.0
562,WS-26,5,118,[54 74 54],[54.155006 75.196556 54.33577 ],[53.973846 74.616135 54.10281 ],[54 75 54],[54 75 54],0.41881087,0.3982543,True,1.2524035797114084,0.6252005955649749,1.0,1.0
563,WS-26,5,119,[54 80 39],[55.562233 82.80038  38.2101  ],[55.251072 82.05307  37.593353],[56 83 38],[55 82 38],0.5250054,0.48084834,True,3.302518333401672,2.785486079358459,3.7416573867739413,2.449489742783178
564,WS-26,5,120,[54 72 44],[55.226463 72.60074  42.626343],[55.045815 71.18637  42.835175],[55 73 42],[55 71 43],0.77653116,0.25298318,True,1.9370165776418264,1.76423884346496,2.449489742783178,1.7320508075688772
565,WS-26,5,125,[61 60 54],[63.185913 59.791462 54.411995],[62.987595 59.302013 53.38557 ],[63 60 54],[63 60 53],0.49778673,0.7974985,True,2.2341539708669105,2.194365782598699,2.0,2.23606797749979
566,WS-26,5,127,[62 56 48],[63.59178 55.70085 48.00155],[63.203457 55.94505  48.556267],[64 56 48],[63 56 49],0.5060973,0.49123666,True,1.6196484103284872,1.326936613220591,2.0,1.4142135623730951
567,WS-26,5,134,[59 43 45],[57.55403  68.573044 42.564583],[57.22154 69.98736 43.03894],[59 70 43],[57 71 43],2.0776472,1.0373231,False,25.729412206191853,27.11689835958002,27.073972741361768,28.142494558940577
568,WS-26,5,136,[59 43 45],[52.869804 44.26326  34.89988 ],[52.348427 43.84957  37.89403 ],[59 44 45],[59 44 45],11.817827,9.734518,False,11.882237115413952,9.770362584278457,1.0,1.0
569,WS-26,5,141,[59 43 45],[60.46788  61.433956 45.15318 ],[60.12334  59.636333 47.198772],[57 60 47],[60 58 48],4.182484,1.8261341,False,18.492941234014268,16.818563716835687,17.233687939614086,15.329709716755891
570,WS-26,5,142,[59 43 45],[58.15935  57.421234 45.21825 ],[58.115376 55.509052 46.967735],[57 57 46],[59 56 47],1.4603652,1.0122406,False,14.447363676258957,12.69373591600685,14.177446878757825,13.152946437965905
571,WS-26,5,143,[59 43 45],[54.474377 58.82477  44.69303 ],[54.193726 57.441505 46.65981 ],[54 59 45],[54 57 47],0.59158087,0.5900733,False,16.462044262890757,15.310529683181462,16.76305461424021,15.0
572,WS-26,5,144,[59 43 45],[51.136654 53.482933 35.17447 ],[51.29034  53.22204  38.953888],[53 59 45],[55 55 46],11.421521,8.15907,False,16.37880205165394,14.159250976188414,17.08800749063506,12.68857754044952
573,WS-26,5,149,[59 43 45],[52.6373   50.085854 36.870975],[52.336807 50.071796 40.106556],[58 52 45],[56 53 46],9.924896,7.531669,False,12.520955619765122,10.879073350168419,9.055385138137417,10.488088481701515
574,WS-26,5,151,[59 43 45],[56.40223 50.8803  39.77962],[56.31693  50.097897 45.644356],[58 52 45],[58 51 46],5.573056,1.9424216,False,9.803054341505362,7.615392366079459,9.055385138137417,8.12403840463596
575,WS-26,6,81,[67 39 55],[65.451035 37.756416 54.106148],[65.30356  38.38346  54.075924],[66 39 55],[66 39 55],1.6269097,1.3111323,True,2.1782484158596334,2.027794668039912,1.0,1.0
576,WS-26,6,101,[63 89 47],[62.272766 87.27211  45.12879 ],[62.13823 88.64947 45.9695 ],[62 89 45],[62 89 46],1.7540218,0.37803516,True,2.6487531259957646,1.3883259136089074,2.23606797749979,1.4142135623730951
577,WS-26,6,102,[63 76 54],[63.1913   77.55132  52.188034],[63.07317 75.9404  53.1739 ],[63 78 52],[63 76 53],0.522746,0.19785723,True,2.392993712155414,0.83147235481008,2.8284271247461903,1.0
578,WS-26,6,103,[64 85 35],[64.32803  85.126236 35.679737],[64.06276  83.78041  35.262653],[64 85 36],[64 84 35],0.47551003,0.34805882,True,0.7652345872829474,1.249129065844867,1.0,1.0
579,WS-26,6,104,[64 72 45],[64.21663  71.58351  43.669357],[64.06962  71.73345  43.420692],[64 72 44],[64 72 43],0.5742086,0.50286853,True,1.4110283218128246,1.603155318129286,1.0,2.0
580,WS-26,6,109,[72 87 49],[71.23115  86.17539  48.308044],[71.11034  86.978775 49.410954],[71 87 48],[71 87 49],0.9101092,0.42603686,True,1.3228432893828763,0.9802218060747325,1.4142135623730951,1.0
581,WS-26,6,110,[72 78 56],[71.756676 78.91315  54.81732 ],[71.00888 76.76801 54.77964],[71 79 55],[71 77 55],0.78324515,0.32008636,True,1.5138599265287345,1.9973451501335977,1.7320508075688772,1.7320508075688772
582,WS-26,6,111,[73 84 37],[72.12465  83.355286 38.974743],[71.99542  83.69587  37.276176],[73 84 39],[72 84 37],1.0874437,0.41084033,True,2.2542194588875977,1.085331771940707,2.0,1.0
583,WS-26,6,112,[73 73 44],[72.178474 74.09803  44.932335],[72.04848  73.28418  44.308098],[72 73 45],[72 73 44],1.1144962,0.42193887,True,1.658258940317723,1.0397490389452932,1.4142135623730951,1.0
584,WS-26,6,117,[54 87 49],[52.734573 86.16927  47.83498 ],[52.36059  86.54058  48.228786],[52 86 48],[52 86 48],0.7716755,0.6889102,True,1.9101525772297165,1.8690894347697278,2.449489742783178,2.449489742783178
585,WS-26,6,118,[54 78 54],[53.903847 77.62229  53.663338],[53.05117  77.24063  53.224396],[54 78 54],[54 78 53],0.5150249,1.2358286,True,0.5150248638291871,1.4416937181396203,0.0,1.0
586,WS-26,6,119,[55 83 38],[56.01842  83.213326 36.706673],[56.255272 82.907135 36.934193],[56 83 37],[56 83 37],0.36316392,0.27949643,True,1.6599352521963802,1.6493261563151989,1.4142135623730951,1.4142135623730951
587,WS-26,6,120,[55 73 45],[54.81189 73.42474 43.09552],[54.083027 73.51468  43.876675],[55 73 43],[54 74 44],0.4742539,0.50758165,True,1.960315451802981,1.5386987865920265,2.0,1.7320508075688772
588,WS-26,6,125,[62 63 58],[63.761   62.32071 57.44398],[63.095417 62.206253 56.01911 ],[64 62 58],[63 63 56],0.6849318,0.7996899,True,1.9676685391408406,2.3987270359088675,2.23606797749979,2.23606797749979
589,WS-26,6,127,[63 59 52],[64.297104 56.61114  50.122047],[64.244804 56.131332 51.597168],[64 57 51],[64 56 51],1.0051281,0.65862507,True,3.3039114243624224,3.1529455132481745,2.449489742783178,3.3166247903554
590,WS-26,6,134,[40 64 44],[57.67183  70.30401  42.696823],[57.301323 72.2975   43.16128 ],[59 72 43],[57 73 43],2.1753943,0.7812251,False,18.807773420966647,19.206450487480748,20.639767440550294,19.261360284258224
591,WS-26,6,136,[40 64 44],[52.765087 43.87439  34.75484 ],[52.443943 42.90311  38.21814 ],[61 49 50],[61 45 51],18.069326,15.523499,False,25.562875602987297,25.16665201217069,26.49528259898354,29.171904291629644
592,WS-26,6,141,[40 64 44],[60.780006 61.360703 45.17729 ],[60.18893 59.60378 49.88277],[59 60 49],[60 60 50],4.4309177,0.45434424,False,20.98000413986811,21.48317166759229,20.049937655763422,21.2602916254693
593,WS-26,6,142,[40 64 44],[58.502045 57.34153  46.106804],[58.231735 56.478493 50.593845],[57 59 48],[57 56 51],2.9310157,1.3824213,False,19.77623585756383,20.7953850100937,18.16590212458495,20.049937655763422
594,WS-26,6,143,[40 64 44],[54.140877 59.34621  44.874905],[54.252262 59.678066 48.942307],[54 60 48],[54 60 49],3.195858,0.41304484,False,14.91266612111609,15.691796596928809,15.0996688705415,15.394804318340652
595,WS-26,6,144,[40 64 44],[50.66674  52.88121  35.045853],[50.376415 52.221813 39.31505 ],[46 64 44],[56 56 49],15.019411,11.819378,False,17.82087510447128,16.381222510813686,6.0,18.57417562100671
596,WS-26,6,149,[40 64 44],[52.40876  49.34032  36.546852],[52.435986 49.143402 40.47005 ],[56 56 49],[56 56 49],14.571521,11.509786,False,20.601770322599293,19.693470476858494,18.57417562100671,18.57417562100671
597,WS-26,6,151,[40 64 44],[56.330883 50.040863 39.59324 ],[56.401104 50.177307 43.351288],[60 54 49],[60 54 49],10.845475,7.711873,False,21.93113743438951,21.458888070417167,22.9128784747792,22.9128784747792
598,WS-26,7,81,[62 36 59],[63.75927  35.98342  57.011505],[63.22964  35.234684 57.3916  ],[64 36 57],[63 36 57],0.2415746,0.88982886,True,2.655073754234366,2.1644100860043176,2.8284271247461903,2.23606797749979
599,WS-26,7,101,[64 92 44],[65.2041   91.703224 43.40911 ],[65.01409  92.31687  43.504406],[65 92 43],[65 92 44],0.5450735,0.58840436,True,1.373712576228418,1.17234919243085,1.4142135623730951,1.0
600,WS-26,7,102,[64 80 51],[64.25362  81.4416   50.680958],[64.01794  80.51734  51.222157],[64 81 51],[64 81 51],0.60093015,0.5316337,True,1.4981024798803626,0.5633094995004808,1.0,1.0
601,WS-26,7,103,[66 87 34],[67.12324 86.49054 33.49479],[67.05769  86.480316 33.882523],[67 86 34],[67 86 34],0.7148808,0.4978284,True,1.3328355889710939,1.184308969635792,1.4142135623730951,1.4142135623730951
602,WS-26,7,104,[65 76 41],[65.3924  74.92643 41.68703],[65.09852  76.25376  41.749023],[65 76 42],[65 76 42],1.1851087,0.37025654,True,1.3336207231425037,0.7969546866222835,1.0,1.0
603,WS-26,7,109,[73 91 46],[73.0074  90.18116 46.15509],[73.04009 90.1014  46.99727],[73 91 46],[73 90 47],0.8334307,0.1090747,True,0.8334307219309722,1.3429929549940642,0.0,1.4142135623730951
604,WS-26,7,110,[73 81 53],[72.393555 81.67439  53.794052],[72.0274  80.42459 52.88369],[72 82 53],[72 81 53],0.94415265,0.5876854,True,1.2054460613383247,1.1360368742499833,1.4142135623730951,1.0
605,WS-26,7,111,[75 85 35],[74.8147  84.51134 36.77394],[73.972015 85.291885 36.092255],[76 85 36],[74 85 35],1.4975709,1.130929,True,1.8493228951571121,1.5280607466978868,1.4142135623730951,1.0
606,WS-26,7,112,[74 76 44],[73.66551  76.35706  44.438976],[73.003426 75.87065  44.850224],[74 76 44],[73 76 45],0.65732527,0.19792883,True,0.6573252939975194,1.3163478677521439,0.0,1.4142135623730951
607,WS-26,7,117,[55 90 45],[57.291626 90.56226  44.84377 ],[57.202023 90.043755 44.92566 ],[57 90 45],[57 90 45],0.6523757,0.21966824,True,2.364761710967648,2.2037114925290266,2.0,2.0
608,WS-26,7,118,[55 81 51],[55.362377 81.042206 52.225418],[55.11044 80.43255 51.73666],[55 81 51],[55 80 51],1.2785727,0.86137277,True,1.2785726568067848,0.9364112231843968,0.0,1.0
609,WS-26,7,119,[56 84 34],[59.681057 84.37026  33.928772],[59.174713 84.92807  34.018234],[60 84 33],[59 85 33],1.0494933,1.0356156,True,3.7003172771451607,3.307635111045029,4.123105625617661,3.3166247903554
610,WS-26,7,120,[56 75 43],[57.270943 76.134186 41.4329  ],[57.08008  75.20242  42.066414],[57 76 42],[57 75 42],0.6426654,0.22759266,True,2.3146223838548305,1.441917789045104,1.7320508075688772,1.4142135623730951
611,WS-26,7,125,[63 67 59],[63.65251  65.40665  58.242897],[63.03485  66.004875 58.11042 ],[64 65 59],[63 66 59],0.92699224,0.89027554,True,1.880890994487641,1.3352303812503514,2.23606797749979,1.0
612,WS-26,7,127,[64 61 51],[64.18872  60.11695  51.262936],[64.08191  60.964226 51.835583],[65 60 51],[64 61 51],0.86080587,0.8403496,True,0.94049253584412,0.8403495780109913,1.4142135623730951,0.0
613,WS-26,7,134,[61 38 53],[58.8198   72.40467  41.914024],[58.191093 74.60857  42.403217],[59 75 42],[58 75 42],2.6029978,0.59356654,False,36.21233890974037,38.21477312084585,38.65229618017538,38.71692136521188
614,WS-26,7,136,[61 38 53],[52.57987  44.430866 35.040718],[52.33504  43.813393 39.54173 ],[62 53 48],[62 44 51],18.168983,14.991271,False,20.851629799904906,17.029448219916034,15.84297951775486,6.4031242374328485
615,WS-26,7,141,[61 38 53],[60.56594  60.907677 45.14045 ],[60.13943  59.37196  49.750935],[59 61 47],[61 59 49],2.432822,1.201181,False,24.22235728969651,21.634640413101668,23.853720883753127,21.37755832643195
616,WS-26,7,142,[61 38 53],[58.09841 57.26185 46.70219],[58.30116  57.91272  49.914875],[59 58 47],[58 58 50],1.202672,0.3249012,False,20.471942432084706,20.330227402610575,20.97617696340303,20.445048300260872
617,WS-26,7,143,[61 38 53],[54.861706 59.555557 44.715233],[54.40732  60.886196 48.49849 ],[55 62 47],[55 61 48],3.3488185,0.782761,False,23.894728939147566,24.23850296313553,25.45584412271571,24.289915602982237
618,WS-26,7,144,[61 38 53],[50.111465 52.307518 35.23507 ],[50.28874  52.136806 39.639275],[53 63 46],[53 62 47],15.445276,12.602135,False,25.275640836559624,22.205616614528225,27.16615541441225,26.0
619,WS-26,7,149,[61 38 53],[51.819874 49.179104 36.312065],[51.32562  49.021164 40.826576],[59 56 48],[59 56 48],15.319486,12.611832,False,22.084706251042363,19.059169801001893,18.788294228055936,18.788294228055936
620,WS-26,7,151,[61 38 53],[55.63613  49.867302 39.62108 ],[55.307167 49.03905  43.713432],[60 55 48],[61 54 48],10.751477,8.682974,False,18.670819041210244,15.50836337588366,17.74823934929885,16.76305461424021
621,WS-26,8,81,[66 30 52],[69.03675  31.381523 51.709114],[69.20157  30.864132 51.222385],[69 31 52],[69 31 51],0.4811706,0.32946214,True,3.348891782103802,3.4060901290421337,3.1622776601683795,3.3166247903554
622,WS-26,8,101,[66 98 41],[66.060135 96.2727   40.236256],[66.111244 97.786736 40.96308 ],[66 97 39],[66 98 41],1.4355881,0.24335158,True,1.8895755467792563,0.24335157810441094,2.23606797749979,0.0
623,WS-26,8,102,[65 87 48],[65.5058   87.035774 49.088127],[65.14516  86.7743   48.462437],[66 88 49],[65 87 48],1.0870755,0.5346577,True,1.2004717492679209,0.5346576982131178,1.7320508075688772,0.0
624,WS-26,8,103,[68 90 30],[69.31697  90.899956 30.731213],[69.04776  90.32576  29.974056],[69 91 31],[69 90 30],0.42746463,0.33026293,True,1.754709205322588,1.097539803823116,1.7320508075688772,1.0
625,WS-26,8,104,[67 78 38],[66.926636 77.543144 37.508644],[66.12485 78.8503  37.64261],[67 78 38],[66 79 37],0.6749297,0.67152196,True,0.6749297215442713,1.2714703816797135,0.0,1.7320508075688772
626,WS-26,8,109,[75 95 43],[74.46633  93.96068  42.829277],[74.13045 95.69274 42.69932],[74 95 43],[74 95 43],1.1518687,0.7663645,True,1.1807363919752951,1.1517029983976625,1.0,1.0
627,WS-26,8,110,[74 84 51],[73.662125 85.32942  52.03924 ],[73.13548  86.194786 52.28022 ],[74 85 52],[73 86 52],0.47351718,0.36717907,True,1.7209143235711983,2.6839223610655085,1.4142135623730951,2.449489742783178
628,WS-26,8,111,[77 89 31],[76.76999  87.79193  33.012867],[76.0811  88.10392 32.33431],[77 89 33],[77 89 32],1.2298378,1.3263099,True,2.3588066578322393,1.8514089929909245,2.0,1.0
629,WS-26,8,112,[75 79 42],[75.380844 77.97324  41.089962],[75.105835 78.71752  40.398487],[75 79 41],[75 79 40],1.0988011,0.49978694,True,1.4238819698950733,1.6296743983958435,1.0,2.0
630,WS-26,8,117,[58 96 40],[57.409584 95.10307  40.74107 ],[57.305428 95.05964  41.41938 ],[57 95 41],[57 95 41],0.49540693,0.5222284,True,1.3047042831334812,1.8388447074375773,1.7320508075688772,1.7320508075688772
631,WS-26,8,118,[56 85 49],[57.074627 85.47246  50.54341 ],[57.13772 85.92811 49.31273],[56 86 51],[57 86 49],1.2812482,0.34919062,True,1.9391126265102845,1.501195162884519,2.23606797749979,1.4142135623730951
632,WS-26,8,119,[59 88 30],[59.660374 88.3678   30.676075],[59.06106  88.728455 29.888529],[60 88 30],[59 89 30],0.8412483,0.29981875,True,1.014123290308028,0.7394595751064701,1.0,1.0
633,WS-26,8,120,[57 79 40],[58.45394  77.85321  38.195934],[58.23798  78.717186 38.58277 ],[58 79 38],[58 79 39],1.2488312,0.5574029,True,2.585290075543278,1.9029227948342,2.23606797749979,1.4142135623730951
634,WS-26,8,125,[66 71 56],[65.243706 67.80802  55.61693 ],[65.139275 69.42043  54.984146],[65 68 56],[65 69 56],0.4929425,1.1082059,True,3.302643112418915,2.065874898303097,3.1622776601683795,2.23606797749979
635,WS-26,8,127,[67 65 48],[65.51099  62.67837  48.399345],[65.05774  62.984642 47.725998],[66 64 48],[65 63 47],1.4646888,0.7284522,True,2.786861618652559,2.8123160704122174,1.4142135623730951,3.0
636,WS-26,8,134,[61 32 48],[59.429386 74.59246  38.476196],[59.257854 76.58506  38.49349 ],[59 79 38],[59 79 38],4.453935,2.4782965,False,43.67250127644608,45.620570156741216,48.093658625644196,48.093658625644196
637,WS-26,8,136,[61 32 48],[52.258087 41.807297 34.292965],[52.49005  41.004547 38.264194],[60 39 48],[60 39 48],15.990652,12.458068,False,18.986493093734786,15.757125536508548,7.0710678118654755,7.0710678118654755
638,WS-26,8,141,[61 32 48],[61.39544  62.0107   46.466892],[61.18137  61.629738 45.814743],[61 62 45],[61 62 45],1.5192957,0.9131239,False,30.052436166818232,29.71076586470219,30.14962686336267,30.14962686336267
639,WS-26,8,142,[61 32 48],[59.231544 55.97353  47.218376],[59.435055 56.075603 47.651276],[60 56 47],[60 56 48],0.7993201,0.66819733,False,24.05137215472861,24.128931708627103,24.041630560342615,24.020824298928627
640,WS-26,8,143,[61 32 48],[54.17204  61.25701  45.331795],[54.419434 63.555187 45.853535],[55 63 45],[54 64 46],1.9579623,0.6286772,False,30.16145034892788,32.305433108751885,31.71750305430741,32.817678162843876
641,WS-26,8,144,[61 32 48],[48.14263  51.007874 34.538826],[48.409813 51.384655 38.408928],[53 64 44],[53 64 44],16.789972,14.542243,False,26.604781262827228,25.02531365718968,33.2264954516723,33.2264954516723
642,WS-26,8,149,[61 32 48],[50.913895 47.23495  36.101112],[50.46568  47.234936 40.68984 ],[61 49 48],[61 49 48],15.698039,12.943177,False,21.80405422295487,19.912650388222403,17.0,17.0
643,WS-26,8,151,[61 32 48],[54.848053 48.57106  40.31254 ],[54.537266 49.39368  46.22892 ],[61 49 48],[61 49 48],9.855329,6.712573,False,19.275465167100148,18.6398439348342,17.0,17.0
644,WS-26,9,81,[68 30 49],[68.834114 30.945896 47.743496],[68.395    30.27418  47.379196],[69 30 48],[68 30 47],0.993998,0.6123614,True,1.780243877560381,1.6906217166044852,1.4142135623730951,2.0
645,WS-26,9,101,[66 98 42],[65.192604 96.88087  41.105434],[65.12393  98.13844  42.489254],[66 97 41],[65 98 42],0.82291996,0.5233498,True,1.6445651214815786,1.0129320210421293,1.4142135623730951,1.0
646,WS-26,9,102,[65 86 51],[64.74895 85.58773 50.00392],[64.03503  85.28646  50.848083],[65 85 50],[64 85 50],0.6391165,0.89584166,True,1.1068722212185909,1.2097067676151543,1.4142135623730951,1.7320508075688772
647,WS-26,9,103,[68 90 29],[67.80474  91.7532   29.549126],[67.03821  91.78101  29.199968],[68 92 30],[67 92 29],0.54984146,0.29900214,True,1.8475291182912124,2.0339715385478176,2.23606797749979,2.23606797749979
648,WS-26,9,104,[67 76 38],[66.4223  76.89455 37.53545],[66.03534 76.46745 38.53621],[66 77 38],[66 76 39],0.6366053,0.65944153,True,1.1617895122471007,1.1985836119730278,1.4142135623730951,1.4142135623730951
649,WS-26,9,109,[73 96 43],[72.81943  94.347046 43.021767],[72.065994 96.31829  43.500275],[74 95 43],[72 96 44],1.3492866,0.5961457,True,1.662930389630302,1.106322930846412,1.4142135623730951,1.4142135623730951
650,WS-26,9,110,[73 83 53],[72.28366 83.45028 52.48694],[72.12053 83.72986 52.57972],[72 83 53],[72 84 53],0.7392205,0.513945,True,0.9895075742402833,1.2177018831764377,1.0,1.4142135623730951
651,WS-26,9,111,[75 88 30],[75.05818  88.676056 31.833199],[75.040474 88.26876  31.241425],[75 89 31],[75 88 31],0.8958486,0.36353302,True,1.9547515500905812,1.2708286205931754,1.4142135623730951,1.0
652,WS-26,9,112,[74 75 41],[74.296394 76.46884  40.834938],[74.06636  75.093666 40.136726],[74 75 41],[74 75 40],1.5075114,0.17852493,True,1.5075113811227512,0.8708722009634664,0.0,1.0
653,WS-26,9,117,[58 97 42],[57.146233 95.11301  41.842545],[57.471252 96.08551  42.057728],[57 96 42],[57 96 42],0.9126519,0.4824141,True,2.077126646199386,1.0579215362712089,1.4142135623730951,1.4142135623730951
654,WS-26,9,118,[57 83 52],[57.278275 83.36538  51.62409 ],[57.128075 83.80375  51.448254],[57 83 52],[57 84 52],0.59350514,0.59945107,True,0.5935051731120755,0.9832801029153893,0.0,1.0
655,WS-26,9,119,[59 88 29],[58.94339  88.89934  29.772305],[58.13921  88.32471  29.308083],[59 89 29],[58 88 29],0.7808918,0.46875247,True,1.1867887010150755,0.9702110037049118,1.0,1.0
